gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
Female,0,No,Yes,37,Yes,Yes,TelOne ADSL,Month-to-month,Yes,Bank debit order,8.0,348.68,0
Female,0,Yes,Yes,33,No,No phone service,TelOne ADSL,Month-to-month,Yes,ZIPIT,41.37,1297.31,0
Male,0,No,No,56,Yes,No,None,Month-to-month,No,Bank debit order,35.11,1988.85,0
Male,1,Yes,No,49,No,No phone service,Liquid Home,Month-to-month,Yes,EcoCash,8.0,363.29,1
Female,0,No,Yes,71,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,39.82,2798.48,0
Female,0,Yes,No,24,Yes,No,Econet Mobile,One year,Yes,OneMoney,38.37,956.69,0
Female,1,No,No,8,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,26.57,218.26,0
Male,0,Yes,No,14,Yes,No,TelOne ADSL,Month-to-month,Yes,ZIPIT,65.94,929.18,1
Female,0,Yes,Yes,38,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,33.5,1275.61,1
Male,0,No,No,22,Yes,No,Econet Mobile,One year,No,ZIPIT,30.43,624.73,1
Male,0,Yes,No,59,Yes,Yes,None,One year,Yes,Cash deposit,37.54,2164.23,1
Female,0,Yes,No,63,Yes,No,Liquid Home,Two year,No,EcoCash,13.0,805.05,0
Female,0,Yes,No,13,Yes,No,ZOL Fibroniks,One year,No,EcoCash,21.05,264.07,0
Female,0,No,No,72,No,No phone service,ZOL Fibroniks,Month-to-month,Yes,Bank debit order,8.0,596.81,0
Female,0,Yes,No,46,Yes,Yes,Liquid Home,Month-to-month,No,ZIPIT,44.49,2090.97,0
Male,0,No,Yes,19,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,54.02,1017.6,1
Female,0,No,Yes,14,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,42.61,605.4,1
Male,0,No,No,12,Yes,No,TelOne ADSL,Month-to-month,No,Cash deposit,41.21,540.52,1
Male,1,Yes,Yes,34,Yes,Yes,ZOL Fibroniks,One year,Yes,EcoCash,35.9,1208.08,0
Female,0,No,No,5,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,64.52,344.21,1
Female,0,Yes,No,9,Yes,No,None,Two year,Yes,OneMoney,34.67,322.9,0
Female,0,No,No,55,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,53.42,2922.14,0
Male,0,Yes,Yes,35,Yes,Yes,None,One year,No,Bank debit order,51.58,1741.8,1
Female,0,No,No,38,No,No phone service,TelOne ADSL,Month-to-month,Yes,EcoCash,12.47,426.57,0
Male,1,No,No,23,Yes,No,ZOL Fibroniks,One year,No,ZIPIT,49.04,1179.91,0
Female,0,Yes,Yes,40,No,No phone service,TelOne ADSL,Two year,Yes,ZIPIT,17.16,605.61,0
Female,0,Yes,No,25,Yes,Yes,None,Month-to-month,No,EcoCash,27.12,766.79,0
Female,0,Yes,Yes,3,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,33.98,68.11,0
Male,0,No,No,41,Yes,No,Liquid Home,One year,Yes,EcoCash,59.77,2362.12,0
Male,0,Yes,Yes,5,Yes,Yes,ZOL Fibroniks,Two year,No,OneMoney,24.34,94.63,0
Male,0,No,No,50,Yes,No,Liquid Home,One year,No,EcoCash,43.2,2047.31,1
Female,0,No,Yes,66,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Bank debit order,9.15,518.58,0
Female,0,No,Yes,48,Yes,Yes,Liquid Home,One year,No,Cash deposit,33.87,1630.73,0
Male,1,Yes,Yes,42,Yes,Yes,None,One year,No,EcoCash,28.63,1124.18,0
Female,0,Yes,Yes,70,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,59.95,4120.75,0
Female,0,Yes,No,16,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,23.75,382.7,0
Male,0,No,No,56,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,9.11,513.81,0
Male,0,Yes,Yes,15,Yes,No,ZOL Fibroniks,Month-to-month,No,Cash deposit,29.49,467.23,0
Female,1,Yes,Yes,0,Yes,No,ZOL Fibroniks,Month-to-month,No,OneMoney,26.18,37.69,1
Female,0,Yes,No,17,Yes,No,Econet Mobile,One year,Yes,OneMoney,41.67,705.51,0
Male,0,No,Yes,36,Yes,No,Liquid Home,Month-to-month,No,EcoCash,61.08,2227.36,0
Female,0,No,Yes,4,Yes,Yes,TelOne ADSL,Month-to-month,Yes,Cash deposit,31.28,170.47,1
Female,1,Yes,Yes,20,Yes,No,ZOL Fibroniks,One year,Yes,Cash deposit,43.92,881.52,0
Female,0,Yes,No,3,Yes,No,Liquid Home,Month-to-month,No,EcoCash,35.56,131.99,0
Female,0,Yes,No,17,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Cash deposit,46.37,657.47,1
Female,0,Yes,Yes,52,Yes,No,ZOL Fibroniks,Two year,No,EcoCash,19.78,1006.54,0
Male,0,No,No,11,Yes,No,None,Month-to-month,No,EcoCash,36.96,478.38,0
Male,1,Yes,No,19,Yes,No,Econet Mobile,Month-to-month,Yes,Cash deposit,54.38,1005.04,0
Male,0,No,No,9,Yes,No,Econet Mobile,Month-to-month,Yes,OneMoney,23.67,238.09,0
Female,0,No,No,28,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,34.26,970.84,0
Male,0,No,No,55,Yes,Yes,TelOne ADSL,One year,Yes,EcoCash,36.14,1956.12,0
Male,1,Yes,No,39,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,10.67,438.63,0
Female,0,No,No,14,Yes,No,TelOne ADSL,Month-to-month,Yes,EcoCash,50.35,681.94,0
Male,0,Yes,Yes,23,Yes,No,ZOL Fibroniks,Two year,Yes,Bank debit order,27.11,598.86,0
Male,1,Yes,No,48,Yes,No,Econet Mobile,One year,No,ZIPIT,36.53,1728.22,0
Male,0,No,No,34,Yes,Yes,Econet Mobile,One year,No,EcoCash,48.42,1602.72,0
Male,1,Yes,Yes,33,Yes,No,TelOne ADSL,One year,No,Cash deposit,50.24,1607.65,1
Male,0,Yes,Yes,63,Yes,Yes,Liquid Home,Two year,No,EcoCash,15.97,981.57,0
Female,0,Yes,Yes,59,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,44.83,2648.16,1
Male,0,Yes,Yes,17,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,55.09,917.44,1
Male,0,No,Yes,51,Yes,No,Liquid Home,Month-to-month,Yes,EcoCash,25.56,1281.19,0
Female,0,No,Yes,57,Yes,No,None,Month-to-month,No,EcoCash,51.68,3073.98,1
Male,0,No,Yes,65,Yes,No,ZOL Fibroniks,Two year,No,ZIPIT,44.82,2949.39,1
Female,1,Yes,No,19,Yes,Yes,None,Month-to-month,Yes,EcoCash,46.28,796.67,1
Female,0,Yes,Yes,53,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,52.96,2819.39,0
Female,0,Yes,Yes,13,Yes,Yes,Liquid Home,Month-to-month,No,OneMoney,21.52,294.25,0
Male,0,No,Yes,32,Yes,Yes,ZOL Fibroniks,One year,Yes,ZIPIT,20.45,829.83,0
Male,0,No,Yes,5,Yes,No,ZOL Fibroniks,Month-to-month,No,Bank debit order,58.4,308.9,1
Female,0,No,Yes,44,Yes,Yes,TelOne ADSL,One year,No,Cash deposit,31.96,1511.55,0
Male,0,No,No,49,Yes,No,TelOne ADSL,Two year,No,EcoCash,11.46,541.41,0
Female,0,No,Yes,32,Yes,No,Liquid Home,One year,No,EcoCash,34.75,1073.14,0
Male,0,Yes,Yes,30,Yes,Yes,Liquid Home,Month-to-month,No,OneMoney,35.77,1015.27,1
Male,0,No,No,17,Yes,Yes,ZOL Fibroniks,One year,Yes,OneMoney,42.14,760.52,0
Female,0,No,No,56,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,Cash deposit,30.81,1679.56,0
Female,1,No,Yes,66,Yes,Yes,Econet Mobile,Two year,No,Cash deposit,69.02,4522.93,0
Female,0,Yes,Yes,9,Yes,No,TelOne ADSL,Month-to-month,No,OneMoney,21.62,220.29,0
Female,0,No,No,20,Yes,No,ZOL Fibroniks,One year,No,Bank debit order,8.0,143.67,1
Male,0,Yes,Yes,44,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,11.34,506.54,1
Female,0,No,Yes,26,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,24.48,573.63,0
Female,0,No,No,0,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,46.3,0.0,0
Male,1,No,No,1,Yes,No,TelOne ADSL,Month-to-month,No,OneMoney,34.03,98.28,1
Male,1,Yes,No,17,Yes,No,Econet Mobile,One year,Yes,EcoCash,43.96,805.26,0
Female,0,Yes,Yes,70,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,25.63,1781.76,0
Male,0,No,No,44,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,45.1,1989.66,1
Female,0,No,No,18,Yes,Yes,Econet Mobile,Month-to-month,No,EcoCash,9.18,118.25,1
Male,0,No,No,4,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,40.54,149.09,0
Male,0,Yes,Yes,55,Yes,No,ZOL Fibroniks,One year,Yes,EcoCash,48.41,2783.71,0
Male,0,No,Yes,27,No,No phone service,Econet Mobile,Month-to-month,No,Cash deposit,21.04,657.71,1
Male,0,No,Yes,28,Yes,No,Liquid Home,Month-to-month,No,OneMoney,67.89,1914.99,0
Female,0,Yes,No,41,No,No phone service,TelOne ADSL,Month-to-month,Yes,OneMoney,8.0,232.88,0
Female,0,Yes,Yes,16,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,EcoCash,50.24,830.0,1
Female,0,No,Yes,53,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,52.66,2777.79,0
Female,0,Yes,Yes,22,Yes,No,Econet Mobile,Two year,Yes,OneMoney,22.04,464.22,0
Male,0,No,Yes,51,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,43.31,2208.52,1
Female,0,No,No,37,Yes,No,ZOL Fibroniks,Month-to-month,No,Bank debit order,22.15,915.98,0
Female,0,Yes,Yes,10,Yes,No,ZOL Fibroniks,Month-to-month,Yes,ZIPIT,42.88,436.22,1
Female,0,Yes,Yes,45,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,33.59,1561.45,1
Female,0,No,No,5,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,37.61,209.47,1
Female,0,No,No,52,No,No phone service,TelOne ADSL,Two year,Yes,Cash deposit,27.06,1426.97,0
Female,0,No,No,27,Yes,No,TelOne ADSL,Month-to-month,Yes,Bank debit order,27.16,766.79,0
Female,0,No,No,48,No,No phone service,Liquid Home,Month-to-month,No,Bank debit order,23.66,1114.97,0
Female,0,No,Yes,17,Yes,No,ZOL Fibroniks,Two year,Yes,Cash deposit,49.15,767.9,0
Female,0,No,Yes,29,Yes,No,ZOL Fibroniks,One year,Yes,EcoCash,67.61,2040.67,0
Male,0,No,Yes,22,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,78.58,1652.77,1
Male,0,No,No,18,Yes,Yes,None,One year,No,ZIPIT,54.43,994.39,0
Female,0,Yes,No,25,Yes,No,Econet Mobile,One year,Yes,Cash deposit,37.51,1028.68,0
Male,0,Yes,Yes,3,Yes,No,Econet Mobile,Two year,Yes,Cash deposit,55.56,184.16,0
Male,0,No,No,28,Yes,Yes,Econet Mobile,Month-to-month,Yes,OneMoney,43.94,1260.61,0
Female,0,Yes,No,8,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,31.45,281.91,1
Female,0,No,No,37,Yes,Yes,Econet Mobile,One year,Yes,OneMoney,73.14,2764.7,0
Female,0,No,Yes,6,Yes,Yes,TelOne ADSL,Two year,No,Bank debit order,55.26,399.69,0
Male,0,Yes,Yes,0,Yes,No,Econet Mobile,Month-to-month,No,OneMoney,24.31,0.0,1
Male,0,Yes,No,32,Yes,Yes,None,Month-to-month,Yes,EcoCash,55.03,1826.83,1
Female,0,No,No,21,Yes,Yes,Liquid Home,Two year,Yes,EcoCash,48.1,1007.12,1
Female,0,Yes,No,64,Yes,No,TelOne ADSL,Month-to-month,No,ZIPIT,20.86,1297.29,0
Male,0,No,No,19,Yes,No,Liquid Home,Month-to-month,Yes,Bank debit order,39.09,689.03,1
Female,0,No,Yes,29,Yes,Yes,None,Month-to-month,No,EcoCash,36.73,1078.12,0
Male,0,Yes,No,17,Yes,Yes,ZOL Fibroniks,One year,No,Cash deposit,8.0,108.14,0
Female,0,No,Yes,64,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,12.41,798.11,0
Female,0,No,Yes,57,Yes,Yes,None,Two year,No,EcoCash,57.43,3273.44,1
Female,0,Yes,Yes,12,Yes,No,ZOL Fibroniks,Month-to-month,Yes,EcoCash,24.9,313.46,1
Female,0,Yes,Yes,18,No,No phone service,TelOne ADSL,Month-to-month,No,ZIPIT,48.47,912.37,0
Male,0,Yes,Yes,13,Yes,No,TelOne ADSL,One year,Yes,Bank debit order,60.73,848.43,0
Male,0,No,No,11,Yes,Yes,TelOne ADSL,Month-to-month,No,Cash deposit,8.0,145.87,1
Male,0,Yes,No,17,Yes,No,ZOL Fibroniks,Month-to-month,Yes,OneMoney,66.96,1214.26,0
Female,0,Yes,Yes,62,Yes,No,ZOL Fibroniks,Two year,No,OneMoney,34.88,2149.54,0
Female,0,Yes,Yes,33,Yes,No,Liquid Home,Two year,Yes,Cash deposit,44.94,1446.47,0
Female,0,Yes,Yes,27,Yes,No,Liquid Home,One year,Yes,Bank debit order,72.87,1963.27,0
Male,1,Yes,Yes,13,Yes,No,None,Month-to-month,Yes,Cash deposit,55.34,694.95,1
Male,0,No,Yes,13,Yes,No,Econet Mobile,One year,Yes,ZIPIT,34.79,386.65,1
Female,0,Yes,No,40,Yes,No,TelOne ADSL,Month-to-month,Yes,Cash deposit,28.38,1122.36,0
Female,0,No,No,54,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,29.91,1649.51,0
Female,0,Yes,Yes,40,Yes,No,None,Month-to-month,No,EcoCash,27.81,1172.93,0
Male,0,Yes,No,47,Yes,No,ZOL Fibroniks,Month-to-month,No,Bank debit order,60.72,2849.14,0
Male,1,Yes,No,19,Yes,No,None,Month-to-month,No,OneMoney,47.72,960.74,0
Female,0,No,Yes,69,Yes,No,None,Month-to-month,No,OneMoney,41.77,2882.46,1
Female,0,No,Yes,60,Yes,Yes,None,Month-to-month,Yes,EcoCash,34.05,1923.89,0
Male,0,Yes,Yes,64,Yes,No,Liquid Home,Two year,No,OneMoney,51.11,3203.04,0
Female,0,No,Yes,48,Yes,No,ZOL Fibroniks,Two year,Yes,EcoCash,8.0,404.37,0
Male,0,Yes,No,50,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,71.53,3485.96,0
Male,0,No,Yes,5,Yes,No,Liquid Home,Two year,No,Bank debit order,33.18,99.15,0
Female,0,No,Yes,11,Yes,No,Liquid Home,One year,No,Bank debit order,20.86,153.23,0
Female,0,Yes,Yes,9,Yes,Yes,TelOne ADSL,Two year,Yes,Bank debit order,58.64,517.25,0
Female,0,Yes,Yes,35,Yes,Yes,TelOne ADSL,Two year,Yes,EcoCash,58.22,2049.54,0
Male,0,Yes,No,42,Yes,No,Liquid Home,Month-to-month,No,ZIPIT,36.66,1454.23,0
Female,1,No,Yes,8,Yes,No,Liquid Home,One year,Yes,EcoCash,61.89,532.85,1
Female,0,Yes,No,54,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,56.05,3027.14,0
Female,0,No,Yes,40,Yes,Yes,ZOL Fibroniks,Two year,Yes,EcoCash,44.84,1727.45,0
Male,0,Yes,Yes,43,Yes,No,TelOne ADSL,Month-to-month,Yes,OneMoney,8.48,366.52,0
Female,1,No,Yes,66,Yes,Yes,Econet Mobile,One year,No,EcoCash,40.28,2620.59,0
Female,0,Yes,No,42,Yes,No,Econet Mobile,Month-to-month,No,EcoCash,38.16,1564.12,0
Female,0,No,Yes,0,Yes,No,Econet Mobile,Month-to-month,No,EcoCash,33.52,0.0,1
Male,0,Yes,No,56,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,31.33,1753.51,1
Female,1,Yes,Yes,63,Yes,Yes,Econet Mobile,Month-to-month,Yes,Cash deposit,51.53,3233.75,0
Male,0,Yes,No,6,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,15.59,80.42,0
Male,0,No,No,39,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,59.49,2313.68,0
Female,0,Yes,No,34,Yes,Yes,ZOL Fibroniks,Two year,Yes,EcoCash,37.09,1272.75,0
Male,0,No,Yes,11,Yes,Yes,Econet Mobile,Two year,No,EcoCash,22.84,241.14,0
Female,1,No,Yes,20,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,32.78,556.16,1
Male,0,Yes,No,62,Yes,No,ZOL Fibroniks,Two year,Yes,Bank debit order,41.58,2575.46,0
Female,0,Yes,No,28,Yes,Yes,TelOne ADSL,Month-to-month,No,Cash deposit,63.96,1742.39,0
Female,0,Yes,Yes,39,No,No phone service,ZOL Fibroniks,Two year,Yes,Cash deposit,50.78,2036.48,0
Female,0,Yes,Yes,56,Yes,Yes,Liquid Home,One year,Yes,EcoCash,59.26,3339.82,0
Male,0,Yes,Yes,32,Yes,No,Econet Mobile,One year,Yes,OneMoney,36.86,1228.83,0
Male,0,No,Yes,65,Yes,Yes,TelOne ADSL,Month-to-month,Yes,Cash deposit,34.18,2194.26,0
Male,0,Yes,Yes,36,Yes,No,Econet Mobile,One year,No,EcoCash,71.42,2615.59,1
Male,0,Yes,Yes,71,Yes,No,Econet Mobile,One year,No,EcoCash,35.52,2465.82,0
Female,1,No,Yes,10,No,No phone service,TelOne ADSL,Month-to-month,No,EcoCash,28.14,280.28,0
Male,0,Yes,No,64,Yes,No,None,Month-to-month,No,Cash deposit,26.3,1637.58,0
Male,0,No,No,8,Yes,No,ZOL Fibroniks,Two year,No,EcoCash,43.31,376.18,0
Male,0,No,No,59,Yes,Yes,ZOL Fibroniks,Two year,Yes,EcoCash,18.49,1176.89,1
Male,1,Yes,Yes,48,Yes,Yes,Liquid Home,Month-to-month,No,OneMoney,41.3,1999.82,0
Female,0,No,No,40,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,40.95,1563.17,1
Female,0,No,Yes,64,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,48.64,3079.07,0
Male,0,No,No,46,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,8.0,520.9,0
Female,1,No,Yes,50,Yes,No,TelOne ADSL,One year,Yes,ZIPIT,8.0,440.94,0
Female,1,No,Yes,55,Yes,No,Econet Mobile,Month-to-month,Yes,EcoCash,30.12,1617.9,1
Male,0,No,No,61,Yes,No,Econet Mobile,Month-to-month,Yes,ZIPIT,35.49,2210.84,0
Male,0,No,Yes,16,Yes,Yes,ZOL Fibroniks,Month-to-month,Yes,OneMoney,17.89,292.39,1
Male,0,No,No,61,Yes,No,ZOL Fibroniks,One year,No,OneMoney,13.37,946.84,0
Male,0,No,No,42,No,No phone service,TelOne ADSL,Two year,No,ZIPIT,45.78,1926.26,0
Male,0,No,Yes,2,Yes,Yes,Econet Mobile,Month-to-month,Yes,ZIPIT,32.39,51.99,1
Male,0,Yes,Yes,67,Yes,Yes,ZOL Fibroniks,Month-to-month,No,ZIPIT,52.56,3517.9,0
Female,0,No,No,56,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,13.23,721.44,0
Male,1,Yes,No,65,Yes,No,ZOL Fibroniks,One year,No,Cash deposit,36.05,2307.47,0
Female,0,Yes,No,56,Yes,No,ZOL Fibroniks,Month-to-month,No,ZIPIT,68.1,3757.35,1
Male,0,Yes,Yes,25,Yes,No,Liquid Home,One year,No,OneMoney,32.65,792.27,0
Male,0,Yes,No,25,Yes,Yes,Econet Mobile,Month-to-month,Yes,OneMoney,27.5,725.95,0
Female,0,No,Yes,20,Yes,No,Econet Mobile,Month-to-month,No,EcoCash,54.42,1075.56,1
Female,0,Yes,Yes,29,Yes,No,Liquid Home,Month-to-month,No,Cash deposit,59.93,1709.13,0
Female,1,No,No,2,Yes,No,Econet Mobile,Two year,No,EcoCash,26.57,0.0,0
Male,0,No,Yes,54,Yes,Yes,Liquid Home,One year,Yes,OneMoney,27.89,1541.28,0
Male,0,Yes,Yes,54,Yes,Yes,ZOL Fibroniks,Month-to-month,No,Bank debit order,53.58,2973.78,1
Male,0,Yes,Yes,72,Yes,No,Econet Mobile,Month-to-month,Yes,OneMoney,43.4,3082.42,0
Male,0,No,No,40,Yes,No,ZOL Fibroniks,Month-to-month,No,EcoCash,43.81,1720.53,1
Female,1,No,No,72,Yes,No,None,Month-to-month,No,Bank debit order,42.26,2996.65,0
Male,0,Yes,No,15,Yes,Yes,Econet Mobile,Two year,Yes,OneMoney,37.09,597.28,0
Male,0,Yes,Yes,34,Yes,Yes,Econet Mobile,Month-to-month,Yes,EcoCash,56.05,1957.79,0
Female,0,Yes,Yes,57,Yes,Yes,TelOne ADSL,Month-to-month,No,OneMoney,62.99,3598.09,0
Male,0,Yes,No,57,Yes,Yes,Econet Mobile,Two year,No,EcoCash,19.46,1049.79,0
Male,0,Yes,Yes,56,No,No phone service,ZOL Fibroniks,Month-to-month,No,EcoCash,53.97,3041.83,0
Male,1,No,Yes,34,Yes,No,TelOne ADSL,Month-to-month,No,OneMoney,37.21,1276.85,0
Male,0,Yes,Yes,5,Yes,No,ZOL Fibroniks,Month-to-month,No,Cash deposit,14.85,90.93,0
Female,1,Yes,No,63,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,21.36,1293.45,0
Female,0,No,No,27,Yes,Yes,TelOne ADSL,Month-to-month,Yes,ZIPIT,30.63,771.41,1
Female,0,No,Yes,47,Yes,No,ZOL Fibroniks,Two year,No,ZIPIT,57.05,2600.18,1
Male,1,Yes,Yes,9,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Bank debit order,19.38,232.05,1
Female,0,No,No,68,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,8.0,603.22,0
Female,0,No,No,18,Yes,No,None,Month-to-month,Yes,EcoCash,33.23,517.21,0
Male,1,Yes,Yes,72,Yes,No,TelOne ADSL,Month-to-month,Yes,Bank debit order,29.41,2077.63,0
Female,0,Yes,Yes,52,Yes,Yes,TelOne ADSL,One year,No,Bank debit order,57.27,2938.4,0
Male,1,No,No,24,Yes,No,None,Month-to-month,No,Cash deposit,42.62,1068.34,1
Female,0,No,No,26,No,No phone service,Econet Mobile,Two year,Yes,EcoCash,50.82,1325.65,0
Female,1,No,No,71,Yes,Yes,Econet Mobile,Month-to-month,Yes,Bank debit order,30.92,2272.44,0
Male,0,Yes,No,43,No,No phone service,Liquid Home,One year,No,OneMoney,16.08,676.87,0
Male,0,No,No,50,No,No phone service,TelOne ADSL,One year,No,EcoCash,61.62,3014.01,0
Male,1,Yes,Yes,44,Yes,No,ZOL Fibroniks,Month-to-month,Yes,Cash deposit,27.38,1167.9,1
Female,0,No,Yes,17,Yes,No,Econet Mobile,Two year,Yes,OneMoney,49.65,798.54,1
Male,0,No,Yes,9,Yes,Yes,Liquid Home,Month-to-month,No,EcoCash,31.38,335.0,0
Female,0,Yes,No,0,Yes,Yes,Econet Mobile,One year,No,Cash deposit,49.84,145.97,0
Male,0,Yes,Yes,29,Yes,No,Econet Mobile,Month-to-month,No,Cash deposit,43.44,1284.28,1
Male,1,No,Yes,49,Yes,No,TelOne ADSL,One year,No,Cash deposit,40.31,1940.34,0
Female,0,No,Yes,22,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,45.44,1012.51,1
Female,0,Yes,No,16,Yes,No,ZOL Fibroniks,One year,No,EcoCash,33.66,456.97,0
Female,0,No,No,28,Yes,Yes,TelOne ADSL,Two year,Yes,Cash deposit,8.0,213.97,1
Male,1,Yes,Yes,16,Yes,Yes,ZOL Fibroniks,One year,No,ZIPIT,43.2,607.52,0
Male,1,Yes,Yes,31,Yes,Yes,ZOL Fibroniks,One year,No,Cash deposit,58.62,1841.27,0
Male,1,Yes,No,40,Yes,Yes,Liquid Home,Two year,Yes,OneMoney,37.2,1479.68,0
Female,0,No,Yes,19,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,32.36,655.83,0
Female,0,Yes,No,2,Yes,Yes,TelOne ADSL,One year,Yes,EcoCash,42.7,122.49,0
Male,0,No,Yes,7,Yes,Yes,ZOL Fibroniks,Two year,No,EcoCash,55.63,361.65,1
Female,0,Yes,No,30,Yes,No,TelOne ADSL,Month-to-month,No,ZIPIT,32.94,1038.94,0
Male,0,No,Yes,12,Yes,No,Liquid Home,Month-to-month,Yes,OneMoney,11.1,74.01,0
Female,0,No,No,58,Yes,Yes,Liquid Home,Month-to-month,No,OneMoney,40.84,2500.49,0
Female,0,Yes,Yes,12,Yes,No,Econet Mobile,Two year,No,ZIPIT,44.56,467.7,0
Female,0,Yes,Yes,1,Yes,Yes,ZOL Fibroniks,Two year,No,EcoCash,41.13,78.4,0
Male,0,Yes,No,45,Yes,No,TelOne ADSL,Two year,No,Cash deposit,29.1,1371.68,0
Female,0,Yes,No,45,Yes,Yes,ZOL Fibroniks,Month-to-month,No,EcoCash,44.02,1989.91,0
Male,0,No,No,49,Yes,Yes,ZOL Fibroniks,One year,Yes,EcoCash,33.85,1607.0,0
Female,1,No,No,11,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,30.13,292.72,0
Male,0,Yes,No,49,No,No phone service,TelOne ADSL,Two year,No,EcoCash,32.86,1559.03,0
Female,1,No,No,62,Yes,Yes,TelOne ADSL,Two year,No,Bank debit order,41.11,2548.57,0
Male,0,Yes,Yes,44,Yes,Yes,None,Month-to-month,No,Cash deposit,43.05,1933.8,1
Male,0,Yes,No,28,Yes,No,Econet Mobile,Month-to-month,No,OneMoney,28.75,829.18,0
Female,0,Yes,Yes,35,Yes,Yes,ZOL Fibroniks,Two year,No,EcoCash,41.58,1458.08,0
Female,0,Yes,Yes,59,Yes,Yes,TelOne ADSL,Two year,Yes,EcoCash,44.87,2577.5,0
Male,0,No,No,10,Yes,No,TelOne ADSL,Two year,Yes,OneMoney,48.03,565.36,0
Female,0,Yes,Yes,52,Yes,Yes,TelOne ADSL,Month-to-month,Yes,EcoCash,46.67,2418.09,0
Male,0,No,Yes,19,Yes,Yes,Liquid Home,Month-to-month,Yes,EcoCash,61.45,1148.54,1
Male,1,Yes,Yes,64,Yes,No,None,Month-to-month,Yes,Cash deposit,50.35,3233.93,0
Male,0,No,Yes,10,Yes,Yes,Liquid Home,Month-to-month,No,ZIPIT,74.08,657.89,1
Male,0,Yes,No,37,Yes,No,Econet Mobile,Two year,No,Bank debit order,56.57,2090.19,0
Male,0,Yes,Yes,29,Yes,Yes,TelOne ADSL,Month-to-month,No,OneMoney,55.99,1613.26,0
Male,0,Yes,Yes,35,Yes,Yes,Econet Mobile,One year,No,OneMoney,15.93,548.99,0
Male,0,Yes,Yes,27,Yes,No,Liquid Home,Two year,Yes,OneMoney,51.61,1454.49,0
Male,0,Yes,Yes,2,Yes,No,ZOL Fibroniks,Month-to-month,No,Cash deposit,53.32,44.13,1
Male,0,Yes,Yes,62,Yes,No,TelOne ADSL,Month-to-month,No,EcoCash,37.2,2304.46,1
Female,0,No,Yes,38,Yes,Yes,TelOne ADSL,One year,No,EcoCash,8.0,273.19,0
